id;nazov;mestska_cast;ucel;faza;navrhovatel;dokumentov;suradnice;poznamka;hladat_v_mapach;spis
vymena-odsolovacov-vo-vyrobnej-jednotke-atmosfericka-destilacia-ropy-5;Výmena odsoľovačov vo výrobnej jednotke Atmosférická destilácia ropy 5 (AD5), Bratislava;Bratislava - Ružinov;Výroba a sklady;posúdené;SLOVNAFT, a. s., Vlčie hrdlo 1;3;;;https://www.google.com/maps/search/V%C3%BDmena%20odso%C4%BEova%C4%8Dov%20vo%20v%C3%BDrobnej%20jednotke%20Atmosf%C3%A9rick%C3%A1%20destil%C3%A1cia%20ropy%205%20%28AD5%29%2C%20Bratislava%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/vymena-odsolovacov-vo-vyrobnej-jednotke-atmosfericka-destilacia-ropy-5
vyrobna-transportbetonu;Výrobňa transportbetónu;Bratislava - Ružinov;Výroba a sklady;posúdené;CRH (Slovensko) a.s.;17;;;https://www.google.com/maps/search/V%C3%BDrob%C5%88a%20transportbet%C3%B3nu%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/vyrobna-transportbetonu
vystavba-etylenoveho-zasobnika-bratislava;Výstavba etylénového zásobníka, Bratislava;Bratislava - Ružinov;Výroba a sklady;posúdené;Slovnaft, a.s., Vlčie hrdlo 1;3;;;https://www.google.com/maps/search/V%C3%BDstavba%20etyl%C3%A9nov%C3%A9ho%20z%C3%A1sobn%C3%ADka%2C%20Bratislava%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/vystavba-etylenoveho-zasobnika-bratislava
vystavba-mobilnej-betonarne-ba-pristav-;Výstavba mobilnej betonárne – BA Prístav;Bratislava - Ružinov;Doprava;posúdené;CRH (Slovensko), a.s.;6;;;https://www.google.com/maps/search/V%C3%BDstavba%20mobilnej%20beton%C3%A1rne%20%E2%80%93%20BA%20Pr%C3%ADstav%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/vystavba-mobilnej-betonarne-ba-pristav-
vystavba-technologickeho-zariadenia-pre-kombinovanu-vyrobu-elektriny-t;Výstavba technologického zariadenia pre kombinovanú výrobu elektriny a tepla s vyvedením tepla do BAT - Výhrevňa Juh a jeho dodávkou do SCZT Bratislav;Bratislava - Ružinov;Výroba a sklady;povolené;Odvoz a likvidácia odpadu, a.s.;8;;;https://www.google.com/maps/search/V%C3%BDstavba%20technologick%C3%A9ho%20zariadenia%20pre%20kombinovan%C3%BA%20v%C3%BDrobu%20elektriny%20a%20tepla%20s%20vyveden%C3%ADm%20tepla%20do%20BAT%20-%20V%C3%BDhrev%C5%88a%20Juh%20a%20jeho%20dod%C3%A1vkou%20do%20SCZT%20Bratislav%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/vystavba-technologickeho-zariadenia-pre-kombinovanu-vyrobu-elektriny-t
zariadenie-na-zber-vykup-odpadov-bratislava-ruzinov-pristavna-ul-rozsi;ZARIADENIE NA ZBER A VÝKUP ODPADOV BRATISLAVA - RUŽINOV, Prístavná ul. - rozšírenie zberu odpadov;Bratislava - Ružinov;Technická infraštruktúra;dokončené;PALKOV, s.r.o., Mlynské nivy 56;2;;;https://www.google.com/maps/search/ZARIADENIE%20NA%20ZBER%20A%20V%C3%9DKUP%20ODPADOV%20BRATISLAVA%20-%20RU%C5%BDINOV%2C%20Pr%C3%ADstavn%C3%A1%20ul.%20-%20roz%C5%A1%C3%ADrenie%20zberu%20odpadov%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-vykup-odpadov-bratislava-ruzinov-pristavna-ul-rozsi
zariadenie-na-zber-ostatnych-odpadov-1;ZARIADENIE NA ZBER OSTATNÝCH ODPADOV;Bratislava - Ružinov;Výroba a sklady;posúdené;TULU, s.r.o., Kalinčiakova 115/4;6;;;https://www.google.com/maps/search/ZARIADENIE%20NA%20ZBER%20OSTATN%C3%9DCH%20ODPADOV%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-ostatnych-odpadov-1
zariadenie-na-zber-vykup-odpadov-bratislava-ruzinov-pristavna-ul-;Zariadenie na zber a výkup odpadov Bratislava - Ružinov, Prístavná ul.;Bratislava - Ružinov;Výroba a sklady;posúdené;PALKOV s.r.o., Mlynské nivy 56;3;;;https://www.google.com/maps/search/Zariadenie%20na%20zber%20a%20v%C3%BDkup%20odpadov%20Bratislava%20-%20Ru%C5%BEinov%2C%20Pr%C3%ADstavn%C3%A1%20ul.%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-vykup-odpadov-bratislava-ruzinov-pristavna-ul-
zariadenie-na-zber-odpadov-hrachova;Zariadenie na zber odpadov - Hrachová;Bratislava - Ružinov;Výroba a sklady;zámer;Metmax s.r.o., Žarnovická 5;7;;;https://www.google.com/maps/search/Zariadenie%20na%20zber%20odpadov%20-%20Hrachov%C3%A1%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-odpadov-hrachova
zariadenie-na-zber-odpadov-metmax-s-r-o-pristavna;Zariadenie na zber odpadov Metmax s.r.o., Prístavná;Bratislava - Ružinov;Technická infraštruktúra;posúdené;Metmax s.r.o., Godrova 1;4;;;https://www.google.com/maps/search/Zariadenie%20na%20zber%20odpadov%20Metmax%20s.r.o.%2C%20Pr%C3%ADstavn%C3%A1%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-odpadov-metmax-s-r-o-pristavna
zariadenie-na-zber-odpadov-pristav-bratislava;Zariadenie na zber odpadov – Prístav, Bratislava;Bratislava - Ružinov;Doprava;posúdené;HOTIS RECYCLING SLOVAKIA s.r.o., Myslenická 1;8;;;https://www.google.com/maps/search/Zariadenie%20na%20zber%20odpadov%20%E2%80%93%20Pr%C3%ADstav%2C%20Bratislava%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-odpadov-pristav-bratislava
zariadenie-na-zhodnocovanie-biologicky-rozlozitelnych-odpadov-stiepkov;Zariadenie na zhodnocovanie biologicky rozložiteľných odpadov - štiepkovač;Bratislava - Ružinov;Technická infraštruktúra;zámer;Ružinovský podnik verejno - prospešných služieb, a.s., Mlynské Luhy 19;4;;;https://www.google.com/maps/search/Zariadenie%20na%20zhodnocovanie%20biologicky%20rozlo%C5%BEite%C4%BEn%C3%BDch%20odpadov%20-%20%C5%A1tiepkova%C4%8D%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zariadenie-na-zhodnocovanie-biologicky-rozlozitelnych-odpadov-stiepkov
zariadenie-na-zhodnocovanie-kovovych-odpadov-pristav-bratislava-zvysen;Zariadenie na zhodnocovanie kovových odpadov, Prístav Bratislava - zvýšenie kapacity;Bratislava - Ružinov;Doprava;zámer;HOTIS RECYCLING SLOVAKIA s.r.o., Myslenická 1;3;;;https://www.google.com/maps/search/Zariadenie%20na%20zhodnocovanie%20kovov%C3%BDch%20odpadov%2C%20Pr%C3%ADstav%20Bratislava%20-%20zv%C3%BD%C5%A1enie%20kapacity%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zariadenie-na-zhodnocovanie-kovovych-odpadov-pristav-bratislava-zvysen
zber-odpadov-na-pontone-p-65-pristav-bratislava;Zber odpadov na pontóne P-65, Prístav Bratislava;Bratislava - Ružinov;Výroba a sklady;posúdené;Slovenská plavba a prístavy a.s., Horárska 12;18;;;https://www.google.com/maps/search/Zber%20odpadov%20na%20pont%C3%B3ne%20P-65%2C%20Pr%C3%ADstav%20Bratislava%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zber-odpadov-na-pontone-p-65-pristav-bratislava
zber-starych-vozidiel-1;Zber starých vozidiel;Bratislava - Ružinov;Bývanie;posúdené;Promauto s r. o. Galvaniho ul. 12 821 04 Bratislava;12;;;https://www.google.com/maps/search/Zber%20star%C3%BDch%20vozidiel%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zber-starych-vozidiel-1
zberna-druhotnych-surovin-1;Zberňa druhotných surovín;Bratislava - Ružinov;Bývanie;posúdené;Metmax s.r.o.;10;;;https://www.google.com/maps/search/Zber%C5%88a%20druhotn%C3%BDch%20surov%C3%ADn%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zberna-druhotnych-surovin-1
zhodnocovanie-odpadov-mobilnym-zariadenim-destroy;Zhodnocovanie odpadov mobilným zariadením - Destroy;Bratislava - Ružinov;Technická infraštruktúra;posúdené;DESTROY, s.r.o., Odborárska 52;7;;;https://www.google.com/maps/search/Zhodnocovanie%20odpadov%20mobiln%C3%BDm%20zariaden%C3%ADm%20-%20Destroy%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zhodnocovanie-odpadov-mobilnym-zariadenim-destroy
zhromazdisko-odpadov-spp-bratislava-1;Zhromaždisko odpadov SPP Bratislava;Bratislava - Ružinov;Výroba a sklady;posúdené;SPP a.s., Mlynské Nivy 44/a;15;;;https://www.google.com/maps/search/Zhroma%C5%BEdisko%20odpadov%20SPP%20Bratislava%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zhromazdisko-odpadov-spp-bratislava-1
zmena-stavby-pred-dokoncenim-strabag-koncernova-centrala-slovensko-na-;Zmena stavby pred dokončením „STRABAG – Koncernová centrála Slovensko“ na bytový dom;Bratislava - Ružinov;Bývanie;posúdené;STRABAG Real Estate s.r.o., Mlynské Nivy 61/A;5;;;https://www.google.com/maps/search/Zmena%20stavby%20pred%20dokon%C4%8Den%C3%ADm%20STRABAG%20%E2%80%93%20Koncernov%C3%A1%20centr%C3%A1la%20Slovensko%20na%20bytov%C3%BD%20dom%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zmena-stavby-pred-dokoncenim-strabag-koncernova-centrala-slovensko-na-
znizenie-voc-emisii-na-ldpe3-rto-;Zníženie VOC emisií na LDPE3 (RTO);Bratislava - Ružinov;Výroba a sklady;posúdené;SLOVNAFT a.s., Vlčie hrdlo 1;7;;;https://www.google.com/maps/search/Zn%C3%AD%C5%BEenie%20VOC%20emisi%C3%AD%20na%20LDPE3%20%28RTO%29%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/znizenie-voc-emisii-na-ldpe3-rto-
znizenie-emisii-co2ekv-v-zavode-slovnaft-implementaciou-suborov-techno;Zníženie emisií CO2ekv v závode Slovnaft implementáciou súborov technologických opatrení;Bratislava - Ružinov;Výroba a sklady;zámer;SLOVNAFT, a.s., Vlčie hrdlo 1;4;;;https://www.google.com/maps/search/Zn%C3%AD%C5%BEenie%20emisi%C3%AD%20CO2ekv%20v%20z%C3%A1vode%20Slovnaft%20implement%C3%A1ciou%20s%C3%BAborov%20technologick%C3%BDch%20opatren%C3%AD%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/znizenie-emisii-co2ekv-v-zavode-slovnaft-implementaciou-suborov-techno
zvysenie-energetickej-efektivity-uspory-emisii-co2-na-etylenovej-jedno;Zvýšenie energetickej efektivity a úspory emisii CO2 na Etylénovej jednotke;Bratislava - Ružinov;Výroba a sklady;zámer;SLOVNAFT, a.s., Vlčie hrdlo 1;4;;;https://www.google.com/maps/search/Zv%C3%BD%C5%A1enie%20energetickej%20efektivity%20a%20%C3%BAspory%20emisii%20CO2%20na%20Etyl%C3%A9novej%20jednotke%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zvysenie-energetickej-efektivity-uspory-emisii-co2-na-etylenovej-jedno
zvysenie-kapacity-cc5-pre-potreby-pp3-po-intenzifikacii-est-;Zvýšenie kapacity CC5 pre potreby PP3 po intenzifikácii a EST;Bratislava - Ružinov;Výroba a sklady;zámer;SLOVNAFT, a. s., Vlčie hrdlo 1;3;;;https://www.google.com/maps/search/Zv%C3%BD%C5%A1enie%20kapacity%20CC5%20pre%20potreby%20PP3%20po%20intenzifik%C3%A1cii%20a%20EST%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zvysenie-kapacity-cc5-pre-potreby-pp3-po-intenzifikacii-est-
zvysenie-vytazku-zvysenie-vytazku-zvysenie-pomeru-nafty-zmenou-prevadz;Zvýšenie výťažku (zvýšenie výťažku = zvýšenie % pomeru) nafty zmenou prevádzkovania HRP;Bratislava - Ružinov;Výroba a sklady;posúdené;SLOVNAFT, a.s., Vlčie hrdlo 1;6;;;https://www.google.com/maps/search/Zv%C3%BD%C5%A1enie%20v%C3%BD%C5%A5a%C5%BEku%20%28zv%C3%BD%C5%A1enie%20v%C3%BD%C5%A5a%C5%BEku%20%3D%20zv%C3%BD%C5%A1enie%20%25%20pomeru%29%20nafty%20zmenou%20prev%C3%A1dzkovania%20HRP%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/zvysenie-vytazku-zvysenie-vytazku-zvysenie-pomeru-nafty-zmenou-prevadz
upn-z-strkovecke-jazero;ÚPN Z Štrkovecké jazero;Bratislava - Ružinov;Výroba a sklady;posúdené;MČ Bratislava – Ružinov, Mierová ul. č. 21;20;;;https://www.google.com/maps/search/%C3%9APN%20Z%20%C5%A0trkoveck%C3%A9%20jazero%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/upn-z-strkovecke-jazero
uprava-docasnej-ochrannej-hradze-dunaja-v-ramci-sanacie-environmentaln;Úprava dočasnej ochrannej hrádze Dunaja v rámci sanácie environmentálnej záťaže;Bratislava - Ružinov;Výroba a sklady;povolené;PROPERTY Danube, s.r.o., Pribinova 10;7;;;https://www.google.com/maps/search/%C3%9Aprava%20do%C4%8Dasnej%20ochrannej%20hr%C3%A1dze%20Dunaja%20v%20r%C3%A1mci%20san%C3%A1cie%20environment%C3%A1lnej%20z%C3%A1%C5%A5a%C5%BEe%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uprava-docasnej-ochrannej-hradze-dunaja-v-ramci-sanacie-environmentaln
uzemny-plan-hlavneho-mesta-sr-bratislavy-rok-2007-v-zneni-neskorsich-z-2;Územný plán hlavného mesta SR Bratislavy rok 2007 v znení neskorších zmien a doplnkov, zmeny a doplnky 08;Bratislava - Ružinov;Plány a koncepcie;posúdené;Hlavné mesto Slovenskej republiky Bratislava, Primaciálne nám. č. 1, P;5;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20hlavn%C3%A9ho%20mesta%20SR%20Bratislavy%20rok%202007%20v%20znen%C3%AD%20neskor%C5%A1%C3%ADch%20zmien%20a%20doplnkov%2C%20zmeny%20a%20doplnky%2008%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-hlavneho-mesta-sr-bratislavy-rok-2007-v-zneni-neskorsich-z-2
uzemny-plan-hlavneho-mesta-sr-bratislavy-rok-2007-v-zneni-neskorsich-z-9;Územný plán hlavného mesta SR Bratislavy rok 2007 v znení neskorších zmien a doplnkov, zmeny a doplnky 16 – Zimný prístav;Bratislava - Ružinov;Plány a koncepcie;zámer;Hlavné mesto Slovenskej republiky Bratislava, Primaciálne námestie č. ;11;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20hlavn%C3%A9ho%20mesta%20SR%20Bratislavy%20rok%202007%20v%20znen%C3%AD%20neskor%C5%A1%C3%ADch%20zmien%20a%20doplnkov%2C%20zmeny%20a%20doplnky%2016%20%E2%80%93%20Zimn%C3%BD%20pr%C3%ADstav%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-hlavneho-mesta-sr-bratislavy-rok-2007-v-zneni-neskorsich-z-9
uzemny-plan-hlavneho-mesta-sr-bratislavy-rok-2007-v-zneni-neskorsich-z-4;Územný plán hlavného mesta SR Bratislavy, rok 2007, v znení neskorších zmien a doplnkov, zmeny a doplnky 10;Bratislava - Ružinov;Plány a koncepcie;posúdené;Hlavné mesto Slovenskej republiky Bratislava, Primaciálne námestie 1;4;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20hlavn%C3%A9ho%20mesta%20SR%20Bratislavy%2C%20rok%202007%2C%20v%20znen%C3%AD%20neskor%C5%A1%C3%ADch%20zmien%20a%20doplnkov%2C%20zmeny%20a%20doplnky%2010%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-hlavneho-mesta-sr-bratislavy-rok-2007-v-zneni-neskorsich-z-4
uzemny-plan-hlavneho-mesta-sr-bratislavy-rok-2007-v-zneni-neskorsich-z-8;Územný plán hlavného mesta SR Bratislavy, rok 2007, v znení neskorších zmien a doplnkov, zmeny a doplnky 13;Bratislava - Ružinov;Plány a koncepcie;posúdené;Hlavné mesto Slovenskej republiky Bratislava, Primaciálne nám. č. 1;6;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20hlavn%C3%A9ho%20mesta%20SR%20Bratislavy%2C%20rok%202007%2C%20v%20znen%C3%AD%20neskor%C5%A1%C3%ADch%20zmien%20a%20doplnkov%2C%20zmeny%20a%20doplnky%2013%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-hlavneho-mesta-sr-bratislavy-rok-2007-v-zneni-neskorsich-z-8
uzemny-plan-zony-cvernovka-v-mc-bratislava-ruzinov;Územný plán zóny Cvernovka v MČ Bratislava - Ružinov;Bratislava - Ružinov;Plány a koncepcie;posúdené;Mestská časť Bratislava - Ružinov, Mierová 21;6;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Cvernovka%20v%20M%C4%8C%20Bratislava%20-%20Ru%C5%BEinov%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-cvernovka-v-mc-bratislava-ruzinov
uzemny-plan-zony-liscie-nivy-palkovicova-mestska-cast-bratislava-ruzin;Územný plán zóny Líščie nivy - Palkovičova, mestská časť Bratislava-Ružinov;Bratislava - Ružinov;Plány a koncepcie;povolené;Mestská časť Bratislava-Ružinov;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20L%C3%AD%C5%A1%C4%8Die%20nivy%20-%20Palkovi%C4%8Dova%2C%20mestsk%C3%A1%20%C4%8Das%C5%A5%20Bratislava-Ru%C5%BEinov%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-liscie-nivy-palkovicova-mestska-cast-bratislava-ruzin
uzemny-plan-zony-nivy;Územný plán zóny Nivy;Bratislava - Ružinov;Plány a koncepcie;posúdené;Mestská časť Bratislava – Ružinov, Mierová 21;4;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Nivy%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-nivy
uzemny-plan-zony-ostredky-mestska-cast-bratislava-ruzinov;Územný plán zóny Ostredky, mestská časť Bratislava - Ružinov;Bratislava - Ružinov;Plány a koncepcie;povolené;Mestská časť Bratislava – Ružinov, Mierová 21;4;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Ostredky%2C%20mestsk%C3%A1%20%C4%8Das%C5%A5%20Bratislava%20-%20Ru%C5%BEinov%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-ostredky-mestska-cast-bratislava-ruzinov
uzemny-plan-zony-posen-sever-mestska-cast-bratislava-ruzinov;Územný plán zóny Pošeň - Sever, Mestska časť Bratislava - Ružinov;Bratislava - Ružinov;Plány a koncepcie;povolené;Mestská časť Bratislava - Ružinov;6;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Po%C5%A1e%C5%88%20-%20Sever%2C%20Mestska%20%C4%8Das%C5%A5%20Bratislava%20-%20Ru%C5%BEinov%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-posen-sever-mestska-cast-bratislava-ruzinov
uzemny-plan-zony-prievoz-zapad;Územný plán zóny Prievoz - západ;Bratislava - Ružinov;Plány a koncepcie;posúdené;Mestská časť Bratislava - Ružinov;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Prievoz%20-%20z%C3%A1pad%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-prievoz-zapad
uzemny-plan-zony-prievoz-vychod-mestska-cast-bratislava-ruzinov;Územný plán zóny Prievoz – východ, mestská časť Bratislava- Ružinov;Bratislava - Ružinov;Plány a koncepcie;povolené;Mestská časť Bratislava - Ružinov;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Prievoz%20%E2%80%93%20v%C3%BDchod%2C%20mestsk%C3%A1%20%C4%8Das%C5%A5%20Bratislava-%20Ru%C5%BEinov%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-prievoz-vychod-mestska-cast-bratislava-ruzinov
uzemny-plan-zony-stary-ruzinov-jegeho;Územný plán zóny Starý Ružinov - Jégeho;Bratislava - Ružinov;Plány a koncepcie;zámer;Mestská časť Bratislava-Ružinov, Mierová 21;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Star%C3%BD%20Ru%C5%BEinov%20-%20J%C3%A9geho%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-stary-ruzinov-jegeho
uzemny-plan-zony-trnavka-stred-zmeny-doplnky-02;Územný plán zóny TRNÁVKA - STRED, zmeny a doplnky 02;Bratislava - Ružinov;Plány a koncepcie;povolené;Mestská časť Bratislava - Ružinov, Mierová 21;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20TRN%C3%81VKA%20-%20STRED%2C%20zmeny%20a%20doplnky%2002%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-trnavka-stred-zmeny-doplnky-02
uzemny-plan-zony-trnavka-stred-zmeny-doplnky;Územný plán zóny Trnávka - stred, Zmeny a doplnky;Bratislava - Ružinov;Plány a koncepcie;povolené;Mestská časť Bratislava - Ružinov;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Trn%C3%A1vka%20-%20stred%2C%20Zmeny%20a%20doplnky%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-trnavka-stred-zmeny-doplnky
uzemny-plan-zony-trnavka-stred-zmeny-doplnky-01;Územný plán zóny Trnávka- stred, zmeny a doplnky 01;Bratislava - Ružinov;Plány a koncepcie;povolené;Mestská časť Bratislava- Ružinov;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Trn%C3%A1vka-%20stred%2C%20zmeny%20a%20doplnky%2001%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-trnavka-stred-zmeny-doplnky-01
uzemny-plan-zony-zlate-piesky-zahradkarska-osada;Územný plán zóny Zlaté piesky, záhradkárska osada;Bratislava - Ružinov;Plány a koncepcie;posúdené;Mestská časť Bratislava - Ružinov;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Zlat%C3%A9%20piesky%2C%20z%C3%A1hradk%C3%A1rska%20osada%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-zlate-piesky-zahradkarska-osada
cokoladovna-illui;Čokoládovňa ILLUI;Bratislava - Ružinov;Vybavenosť;posúdené;SV 56, s.r.o., Mlynské Nivy 56;5;;;https://www.google.com/maps/search/%C4%8Cokol%C3%A1dov%C5%88a%20ILLUI%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/cokoladovna-illui
sportovy-komplex-relax;Športový komplex RELAX;Bratislava - Ružinov;Bývanie;posúdené;IPE - CONSULT, s.r.o., Roľnícka 116;12;;;https://www.google.com/maps/search/%C5%A0portov%C3%BD%20komplex%20RELAX%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/sportovy-komplex-relax
studia-prepojenia-zeleznicneho-koridoru-ten-t-s-letiskom-zeleznicnou-s-2;Štúdia prepojenia železničného koridoru TEN-T s letiskom a železničnou sieťou v Bratislave, ŽSR, Bratislava - železničné zapojenie letiska M. R. Štefá;Bratislava - Ružinov;Doprava;posúdené;Železnice Slovenskej republiky, GR, Klemensova 8;40;;;https://www.google.com/maps/search/%C5%A0t%C3%BAdia%20prepojenia%20%C5%BEelezni%C4%8Dn%C3%A9ho%20koridoru%20TEN-T%20s%20letiskom%20a%20%C5%BEelezni%C4%8Dnou%20sie%C5%A5ou%20v%20Bratislave%2C%20%C5%BDSR%2C%20Bratislava%20-%20%C5%BEelezni%C4%8Dn%C3%A9%20zapojenie%20letiska%20M.%20R.%20%C5%A0tef%C3%A1%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/studia-prepojenia-zeleznicneho-koridoru-ten-t-s-letiskom-zeleznicnou-s-2
-office-pristavna-1-bratislava-;„OFFICE PRÍSTAVNÁ 1, BRATISLAVA“;Bratislava - Ružinov;Administratíva;posúdené;RV Development 2 s.r.o., Krížna 47;11;;;https://www.google.com/maps/search/OFFICE%20PR%C3%8DSTAVN%C3%81%201%2C%20BRATISLAVA%20Bratislava%20-%20Ru%C5%BEinov;https://www.enviroportal.sk/eia/detail/-office-pristavna-1-bratislava-
-polyfunkcna-stavba-twin-city-polyfunkcny-objekt-b7-;",,POLYFUNKČNÁ STAVBA TWIN CITY POLYFUNKČNÝ OBJEKT B7""";Bratislava - Staré Mesto;Polyfunkcia;posúdené;Twin City VIII, s.r.o., Mlynské nivy 16;6;;;https://www.google.com/maps/search/%2C%2CPOLYFUNK%C4%8CN%C3%81%20STAVBA%20TWIN%20CITY%20POLYFUNK%C4%8CN%C3%9D%20OBJEKT%20B7%22%20Bratislava%20-%20Star%C3%A9%20Mesto;https://www.enviroportal.sk/eia/detail/-polyfunkcna-stavba-twin-city-polyfunkcny-objekt-b7-
administrativna-budova-panorama-city-v-business-bratislava-landererova;Administratívna budova Panorama City V Business, Bratislava, Landererova ul.;Bratislava - Staré Mesto;Administratíva;posúdené;Menolli, s.r.o., Dvořákovo nábrežie 10;36;;;https://www.google.com/maps/search/Administrat%C3%ADvna%20budova%20Panorama%20City%20V%20Business%2C%20Bratislava%2C%20Landererova%20ul.%20Bratislava%20-%20Star%C3%A9%20Mesto;https://www.enviroportal.sk/eia/detail/administrativna-budova-panorama-city-v-business-bratislava-landererova
